name,schema,description
e_1222.xml,schema-xml.csv,高雄市_中段
e_1225.xml,schema-xml.csv,高雄市_店鎮段
e_1226.xml,schema-xml.csv,高雄市_店子後段
e_1227.xml,schema-xml.csv,高雄市_二橋段
e_1230.xml,schema-xml.csv,高雄市_大人宮段
e_1231.xml,schema-xml.csv,高雄市_鳳鼻頭段
e_1232.xml,schema-xml.csv,高雄市_孔宅段
e_1233.xml,schema-xml.csv,高雄市_莊段
e_1234.xml,schema-xml.csv,高雄市_機場段
e_1235.xml,schema-xml.csv,高雄市_中厝段
e_1236.xml,schema-xml.csv,高雄市_港興段
e_1237.xml,schema-xml.csv,高雄市_桂林段
e_1238.xml,schema-xml.csv,高雄市_坪北段
e_1239.xml,schema-xml.csv,高雄市_坪南段
e_1240.xml,schema-xml.csv,高雄市_水庫段
e_1242.xml,schema-xml.csv,高雄市_鹽水段
e_1243.xml,schema-xml.csv,高雄市_宏明段
e_1244.xml,schema-xml.csv,高雄市_南星段
e_1245.xml,schema-xml.csv,高雄市_坪頂段
e_1247.xml,schema-xml.csv,高雄市_坪鳳段
e_1250.xml,schema-xml.csv,高雄市_青島段四小段
e_1252.xml,schema-xml.csv,高雄市_港和段四小段
e_1253.xml,schema-xml.csv,高雄市_二苓段一小段
e_1254.xml,schema-xml.csv,高雄市_高松段一小段
e_1255.xml,schema-xml.csv,高雄市_高松段二小段
e_1258.xml,schema-xml.csv,高雄市_中段一小段
e_1259.xml,schema-xml.csv,高雄市_店鎮段一小段
e_1260.xml,schema-xml.csv,高雄市_店鎮段二小段
e_1261.xml,schema-xml.csv,高雄市_店子後段一小段
e_1263.xml,schema-xml.csv,高雄市_大人宮段一小段
e_1266.xml,schema-xml.csv,高雄市_中厝段一小段
e_1268.xml,schema-xml.csv,高雄市_坪松段
e_1269.xml,schema-xml.csv,高雄市_孔鳳段
e_1270.xml,schema-xml.csv,高雄市_明義段
e_1271.xml,schema-xml.csv,高雄市_合作段
e_1272.xml,schema-xml.csv,高雄市_大平段
e_1273.xml,schema-xml.csv,高雄市_朝興段
e_1275.xml,schema-xml.csv,高雄市_松金段
e_1400.xml,schema-xml.csv,高雄市_鳳山段縣口小段
e_1401.xml,schema-xml.csv,高雄市_鳳山段大老衙小段
e_1402.xml,schema-xml.csv,高雄市_鳳山段火房口小段
e_1403.xml,schema-xml.csv,高雄市_鳳山段草店尾小段
e_1404.xml,schema-xml.csv,高雄市_竹子腳段
e_1405.xml,schema-xml.csv,高雄市_新庄子段
e_1407.xml,schema-xml.csv,高雄市_道爺段
e_1408.xml,schema-xml.csv,高雄市_道爺段下菜園小段
e_1409.xml,schema-xml.csv,高雄市_七老爺段
e_1410.xml,schema-xml.csv,高雄市_七老爺段一甲小段
e_1412.xml,schema-xml.csv,高雄市_新甲段
e_1413.xml,schema-xml.csv,高雄市_五甲段
e_1416.xml,schema-xml.csv,高雄市_五甲段牛寮小段
e_1419.xml,schema-xml.csv,高雄市_赤山段
e_1420.xml,schema-xml.csv,高雄市_牛潮埔段
e_1421.xml,schema-xml.csv,高雄市_埤頂段
e_1424.xml,schema-xml.csv,高雄市_埤頂段三小段
e_1425.xml,schema-xml.csv,高雄市_文山段
e_1427.xml,schema-xml.csv,高雄市_文英段
e_1428.xml,schema-xml.csv,高雄市_北門段
e_1429.xml,schema-xml.csv,高雄市_中崙段
e_1430.xml,schema-xml.csv,高雄市_建軍段
e_1431.xml,schema-xml.csv,高雄市_過埤段
e_1432.xml,schema-xml.csv,高雄市_頂庄段
e_1433.xml,schema-xml.csv,高雄市_鳳甲段
e_1434.xml,schema-xml.csv,高雄市_二甲段
e_1435.xml,schema-xml.csv,高雄市_三甲段
e_1437.xml,schema-xml.csv,高雄市_明頂段
e_1438.xml,schema-xml.csv,高雄市_田中央段
e_1439.xml,schema-xml.csv,高雄市_園尾段
e_1440.xml,schema-xml.csv,高雄市_灣頭段
e_1441.xml,schema-xml.csv,高雄市_鳳頂段
e_1443.xml,schema-xml.csv,高雄市_大貝湖段
e_1445.xml,schema-xml.csv,高雄市_過勇段
e_1446.xml,schema-xml.csv,高雄市_華鳳段
e_1447.xml,schema-xml.csv,高雄市_正義段
e_1448.xml,schema-xml.csv,高雄市_南華段
e_1449.xml,schema-xml.csv,高雄市_鳳翔段
e_1451.xml,schema-xml.csv,高雄市_華泰段
e_1452.xml,schema-xml.csv,高雄市_頂新段
e_1454.xml,schema-xml.csv,高雄市_青年段
e_1458.xml,schema-xml.csv,高雄市_福誠段
e_1459.xml,schema-xml.csv,高雄市_頂宏段
e_1461.xml,schema-xml.csv,高雄市_鳳青段
e_1462.xml,schema-xml.csv,高雄市_保成段
e_1463.xml,schema-xml.csv,高雄市_勝利段
e_1464.xml,schema-xml.csv,高雄市_曹新段
